,open,high,low,close,volume
2025-07-08 10:07:00,274.18,274.44,274.14,274.329,31594
2025-07-08 10:08:00,274.355,274.54,274.12,274.19,32199
2025-07-08 10:09:00,274.1891,274.59,274.16,274.56,26359
2025-07-08 10:10:00,274.545,274.95,274.545,274.935,26672
2025-07-08 10:11:00,274.94,275.05,274.79,274.855,39875
2025-07-08 10:12:00,274.855,275.0,274.79,274.935,22369
2025-07-08 10:13:00,274.89,274.9,274.63,274.71,22772
2025-07-08 10:14:00,274.67,274.87,274.66,274.8,27277
2025-07-08 10:15:00,274.77,274.85,274.55,274.68,29651
2025-07-08 10:16:00,274.68,274.71,274.44,274.53,45422
2025-07-08 10:17:00,274.45,274.46,274.25,274.3701,34763
2025-07-08 10:18:00,274.37,274.37,274.18,274.19,31530
2025-07-08 10:19:00,274.16,274.32,274.12,274.22,29941
2025-07-08 10:20:00,274.25,275.3,274.18,275.0,116391
2025-07-08 10:21:00,274.995,274.995,274.47,274.48,61435
2025-07-08 10:22:00,274.47,274.55,274.0,274.1272,28809
2025-07-08 10:23:00,274.1,274.27,273.94,274.06,32840
2025-07-08 10:24:00,274.02,274.02,273.12,273.23,82223
2025-07-08 10:25:00,273.21,273.32,273.02,273.155,53807
2025-07-08 10:26:00,273.145,273.2099,272.98,273.19,43852
2025-07-08 10:27:00,273.2,273.6,273.2,273.6,31451
2025-07-08 10:28:00,273.6399,274.0,273.6004,273.9,41508
2025-07-08 10:29:00,273.87,273.9386,273.5726,273.655,31234
2025-07-08 10:30:00,273.655,273.72,273.435,273.63,19722
2025-07-08 10:31:00,273.61,273.62,273.295,273.42,20802
2025-07-08 10:32:00,273.29,273.5399,273.1415,273.39,26148
2025-07-08 10:33:00,273.4,273.46,273.05,273.1129,32485
2025-07-08 10:34:00,273.07,273.23,272.9,273.17,56306
2025-07-08 10:35:00,273.2,273.29,273.04,273.1,22816
2025-07-08 10:36:00,273.13,273.16,272.8,272.8,54928
2025-07-08 10:37:00,272.85,273.1,272.81,273.06,33375
2025-07-08 10:38:00,273.085,273.24,272.92,273.08,34900
2025-07-08 10:39:00,273.08,273.1378,272.87,273.05,24058
2025-07-08 10:40:00,273.01,273.38,273.01,273.29,30791
2025-07-08 10:41:00,273.22,273.2787,272.97,273.1899,45786
2025-07-08 10:42:00,273.09,273.34,273.07,273.25,20494
2025-07-08 10:43:00,273.25,273.26,272.9,272.995,28387
2025-07-08 10:44:00,273.025,273.419,272.9741,273.355,29981
2025-07-08 10:45:00,273.355,273.58,272.8697,273.29,64746
2025-07-08 10:46:00,273.17,273.21,272.912,273.2,35226
2025-07-08 10:47:00,273.19,273.25,273.0769,273.18,17101
2025-07-08 10:48:00,273.24,273.37,273.17,273.26,19210
2025-07-08 10:49:00,273.265,273.39,273.18,273.33,14847
2025-07-08 10:50:00,273.27,273.42,273.1399,273.2718,15027
2025-07-08 10:51:00,273.32,273.48,273.17,273.335,21194
2025-07-08 10:52:00,273.2759,273.31,272.89,272.89,53375
2025-07-08 10:53:00,272.88,273.05,272.72,272.9,39316
2025-07-08 10:54:00,272.91,273.11,272.8754,272.94,75748
2025-07-08 10:55:00,272.99,273.06,272.72,272.72,47209
2025-07-08 10:56:00,272.755,273.03,272.5559,273.014,60111
2025-07-08 10:57:00,273.0,273.3,272.9116,273.23,14765
2025-07-08 10:58:00,273.3,274.1,273.3,274.0,40205
2025-07-08 10:59:00,274.04,274.38,273.98,274.3,25391
2025-07-08 11:00:00,274.3,274.55,274.1,274.14,32065
2025-07-08 11:01:00,274.205,274.4099,274.06,274.225,18034
2025-07-08 11:02:00,274.15,274.28,273.96,274.01,37240
2025-07-08 11:03:00,273.97,274.08,273.81,274.015,30406
2025-07-08 11:04:00,274.015,274.03,273.77,273.83,16952
2025-07-08 11:05:00,273.7401,274.14,273.7401,274.11,11185
2025-07-08 11:06:00,274.1,274.15,273.8201,273.961,26113
2025-07-08 11:07:00,273.995,274.15,273.77,273.945,28363
2025-07-08 11:08:00,273.945,274.1,273.8809,273.95,13711
2025-07-08 11:09:00,273.93,274.025,273.88,273.89,7969
2025-07-08 11:10:00,273.87,274.23,273.87,274.06,22737
2025-07-08 11:11:00,274.05,274.16,274.0,274.02,14584
2025-07-08 11:12:00,274.045,274.045,273.845,273.895,17211
2025-07-08 11:13:00,273.895,273.92,273.7712,273.905,17105
2025-07-08 11:14:00,273.8727,274.04,273.845,273.99,13344
2025-07-08 11:15:00,273.985,274.05,273.96,274.0491,9516
